"" "gene.id" "p.value" "q.value" "log.fc"
"1629" "YEL051W" 9.96416709389588e-10 4.00157035778188e-09 -0.653968362617976
"1630" "YLR216C" 1.00552441864369e-09 4.03566916979573e-09 0.883653172641275
"1631" "YAL032C" 1.03531882463891e-09 4.15270125738061e-09 0.936948111703774
"1632" "YKL010C" 1.08371864944962e-09 4.34417120385993e-09 0.623531367178656
"1633" "YDR062W" 1.10570839296845e-09 4.42960459693792e-09 -0.576389525047191
"1634" "YJL212C" 1.12295619596041e-09 4.49594824600551e-09 -0.807844871998046
"1635" "YOR258W" 1.14879170646379e-09 4.59657207564898e-09 1.56655550122699
"1636" "YLR397C" 1.16384268102762e-09 4.65394793354686e-09 -0.73350088253076
"1637" "YPR112C" 1.21260214614683e-09 4.84596410512678e-09 -0.673174130503672
"1638" "YGL246C" 1.25572962975434e-09 5.01525228196148e-09 -0.811592999910487
"1639" "YLL048C" 1.25696195035405e-09 5.01711109165112e-09 -0.551024807189469
"1640" "YGL192W" 1.2924837855712e-09 5.15574934463827e-09 0.780501027644591
"1641" "YML031W" 1.42242557833569e-09 5.67063262246926e-09 -0.654493360354213
"1642" "YDL059C" 1.42650135527301e-09 5.68341770170284e-09 -0.956606240407432
"1643" "YCR067C" 1.48322328690581e-09 5.90581055565297e-09 -0.613370932778737
"1644" "YDR109C" 1.50236023503559e-09 5.97837022968544e-09 0.757496837741816
"1645" "YDR284C" 1.51353241563635e-09 6.01743378047914e-09 -0.750528020855391
"1646" "YJL023C" 1.51401650912086e-09 6.01743378047914e-09 1.18841396092407
"1647" "YJR089W" 1.53031969655501e-09 6.07853761679591e-09 0.715410281305169
"1648" "YDR285W" 1.56440026213212e-09 6.21013744834243e-09 1.00543876490574
"1649" "YDL123W" 1.57992519137411e-09 6.26796276650661e-09 1.06677794159151
"1650" "YBL057C" 1.60213071813799e-09 6.35220555033861e-09 -0.812861561285905
"1651" "YPL274W" 1.61414111375086e-09 6.39594861669178e-09 -0.572635813096085
"1652" "YNL075W" 1.61800158325983e-09 6.40736462329651e-09 -0.766568748609478
"1653" "YPR023C" 1.66568060391859e-09 6.59218542700269e-09 0.708742655162758
"1654" "YBL029C-A" 1.77685341518329e-09 7.02791719596682e-09 1.74622478349462
"1655" "YBL019W" 1.77814321466223e-09 7.02876913010289e-09 0.919237252425952
"1656" "YKL073W" 1.80380629014159e-09 7.12590625006419e-09 -0.649340210825548
"1657" "YHR156C" 1.86485691125815e-09 7.3626396580874e-09 1.08291026913145
"1658" "YGR055W" 1.93018963131455e-09 7.61206572978383e-09 -1.24305732810256
"1659" "YHR005C-A" 1.93036029436126e-09 7.61206572978383e-09 -0.759529839448806
"1660" "YGL219C" 1.94949553993169e-09 7.68289145917658e-09 0.732250374093394
"1661" "YDL122W" 2.03052632674863e-09 7.99741314243801e-09 -0.602120499787194
"1662" "YJL222W" 2.04006005176206e-09 8.03012807378303e-09 -0.879576043819344
"1663" "YGR225W" 2.05031464436937e-09 8.06458171425451e-09 3.00352733361419
"1664" "YGL071W" 2.05127850390087e-09 8.06458171425451e-09 -0.879611345091665
"1665" "YOR095C" 2.06848984378552e-09 8.12736369852545e-09 -0.845568890440547
"1666" "YHR204W" 2.09355662104413e-09 8.22091681564867e-09 -0.765948286897701
"1667" "YJL193W" 2.10395836245934e-09 8.25680600312479e-09 -1.0749867048348
"1668" "YGR197C" 2.11904513333619e-09 8.3110271356627e-09 0.901431507544743
"1669" "YPL085W" 2.12494784173264e-09 8.32918441019469e-09 -0.60289742118044
"1670" "YGL202W" 2.15237465270922e-09 8.43163771139146e-09 -0.540965496319185
"1671" "YER095W" 2.18973516015289e-09 8.57285901718742e-09 0.636505247825556
"1672" "YOL117W" 2.20919806926578e-09 8.64388383321574e-09 0.940486842539445
"1673" "YLR074C" 2.24219459353227e-09 8.76774478833717e-09 -0.973939525589017
"1674" "YEL046C" 2.31436282200821e-09 9.04454096868442e-09 0.626776262565452
"1675" "YOR138C" 2.51591379125986e-09 9.82633314771462e-09 0.699622514412105
"1676" "YNL165W" 2.65151842699559e-09 1.03474548755068e-08 0.970170705161978
"1677" "YIL117C" 2.65250410061523e-09 1.03474548755068e-08 1.46375259255938
"1678" "YBR162C" 2.69424797002535e-09 1.05040346960106e-08 -0.523767228764311
"1679" "YJL052W" 2.73041449089448e-09 1.06386966047836e-08 2.5765892103711
"1680" "YCL035C" 2.81079000524182e-09 1.09453501275547e-08 0.759438363213363
"1681" "YOL041C" 2.87703939323594e-09 1.11966637183519e-08 -0.646012095453855
"1682" "YPL100W" 2.91756766003923e-09 1.13476383067638e-08 0.784901403629944
"1683" "YOL055C" 3.01443432762258e-09 1.17174268397546e-08 0.872486103408018
"1684" "YJL168C" 3.02361961442089e-09 1.17461517325068e-08 -0.701292103367576
"1685" "YOL056W" 3.09068757665747e-09 1.19995715884232e-08 -1.1331145775928
"1686" "YGR145W" 3.21169441926667e-09 1.24619839210217e-08 -0.686907657752016
"1687" "YAL033W" 3.2930424917599e-09 1.27700557090061e-08 -1.04101804854121
"1688" "YLR050C" 3.31153812188271e-09 1.28341720339791e-08 -0.794938349018961
"1689" "YML070W" 3.33764378631151e-09 1.29276883659265e-08 0.597984179854091
"1690" "YLR146C" 3.36725020952744e-09 1.30346454856382e-08 -0.962622194579217
"1691" "YER126C" 3.39457815637717e-09 1.31326613240801e-08 -0.677499338770822
"1692" "YKR060W" 3.40314988863751e-09 1.31580417089046e-08 -1.04288481103401
"1693" "YDR242W" 3.43762860690351e-09 1.3283500499919e-08 0.930240973559457
"1694" "YKL198C" 3.60261465033685e-09 1.391281289404e-08 0.705276653024317
"1695" "YOR035C" 3.79358302156887e-09 1.46416637918015e-08 0.680121140783874
"1696" "YHR169W" 3.79642438574603e-09 1.46439907615274e-08 -0.797874883978619
"1697" "YPL146C" 3.80572623467316e-09 1.46712204049687e-08 -0.684468510916803
"1698" "YHR113W" 3.88435193270543e-09 1.4965506680659e-08 0.665796029239227
"1699" "YGR112W" 3.93021869894558e-09 1.5133308256917e-08 0.811323834552772
"1700" "YOL053W" 3.97459751810645e-09 1.52951864490897e-08 0.786269240068108
"1701" "YOR228C" 3.99020489314652e-09 1.53462201122661e-08 1.39744855527916
"1702" "YNR012W" 4.02483954082638e-09 1.54703291868897e-08 -0.798293046738359
"1703" "YGL070C" 4.05826238529499e-09 1.55896374190251e-08 -1.01235827785741
"1704" "YDR300C" 4.12909867095869e-09 1.58524433717205e-08 -0.687423328118948
"1705" "YMR038C" 4.18933373272341e-09 1.60742646800449e-08 -0.696754748937318
"1706" "YPL033C" 4.29410481169198e-09 1.64666082521037e-08 3.01397146089407
"1707" "YPL099C" 4.3991117355965e-09 1.68593960013312e-08 0.960730051137361
"1708" "YMR091C" 4.49857467037816e-09 1.72304891648793e-08 -0.667845040588421
"1709" "YJL198W" 4.50862199084262e-09 1.72588677964262e-08 -0.650683136298543
"1710" "YIL016W" 4.87937345661956e-09 1.86671702650323e-08 -0.859433051642484
"1711" "YHR057C" 4.96463425898548e-09 1.89822544256476e-08 0.661110451071399
"1712" "YAL037C-B" 5.2424860187039e-09 2.00329109429678e-08 -0.905416058854855
"1713" "YDL147W" 5.38932190459794e-09 2.05819870985871e-08 0.543829692267061
"1714" "YBR050C" 5.44390062889978e-09 2.07782951658473e-08 3.41672991732206
"1715" "YDL233W" 5.54946779219273e-09 2.11688736422885e-08 0.879233545577994
"1716" "YCR059C" 5.58443940358088e-09 2.12898616423229e-08 -0.819661300272138
"1717" "YKR096W" 5.60355634325435e-09 2.13503002897903e-08 0.638053791483536
"1718" "YKL129C" 5.90886556817632e-09 2.25004648119962e-08 0.690203514933123
"1719" "YHR046C" 5.95013839574068e-09 2.26444475770422e-08 -0.881253653761752
"1720" "YKL077W" 5.95672634399404e-09 2.26516374296314e-08 -0.604103460805801
"1721" "YHR161C" 5.95895261638577e-09 2.26516374296314e-08 0.572920400655598
"1722" "YLR153C" 5.99279383113382e-09 2.27670483410438e-08 -0.565665446516769
"1723" "YLR065C" 6.14238103038466e-09 2.33217972726503e-08 -0.846821325757678
"1724" "YIL091C" 6.20904276152251e-09 2.35612283908818e-08 -0.686621436908054
"1725" "YIL011W" 6.39717292767903e-09 2.42610465465949e-08 -1.18822024633737
"1726" "YLR007W" 6.46701742318941e-09 2.45117195727144e-08 0.764525362317329
"1727" "YOL131W" 6.52986917379695e-09 2.4735613280243e-08 4.46567220988958
"1728" "YDL022W" 6.66517681551537e-09 2.52335571337393e-08 0.967100471179736
"1729" "YKL106W" 6.77693559587583e-09 2.56418234055637e-08 -0.691910561754288
"1730" "YLR094C" 7.00742245541814e-09 2.64985882678298e-08 1.05166156330886
"1731" "YNL054W-B" 7.1753344583235e-09 2.71178729210585e-08 -0.563577298009423
"1732" "YBR271W" 7.22039915298936e-09 2.72724314427577e-08 -0.984185421090583
"1733" "YOR142W-B" 7.2948925821597e-09 2.75379037925498e-08 -0.612719151739427
"1734" "YMR088C" 7.30483189022205e-09 2.75595214681849e-08 -0.687612916485269
"1735" "YER039C-A" 7.37311697976203e-09 2.7801113130607e-08 2.54957862095968
"1736" "YOR198C" 7.38882183053832e-09 2.7844281345266e-08 -0.540821915628109
"1737" "YHR047C" 7.57199830426585e-09 2.85181421453697e-08 0.625392726284876
"1738" "YOR018W" 7.78436508484165e-09 2.93011026381094e-08 0.810391596206815
"1739" "YOR033C" 7.83037389052136e-09 2.94573352454231e-08 -0.813955551554661
"1740" "YMR050C" 7.89647367792335e-09 2.96889257476865e-08 -0.649102523033808
"1741" "YJR094C" 7.92917599038148e-09 2.97947555020538e-08 2.43945730800669
"1742" "YPL086C" 7.95161498127309e-09 2.98619203257684e-08 -0.655531762776731
"1743" "YLR076C" 7.97987271324514e-09 2.99508475559665e-08 -0.81321197783576
"1744" "YNL190W" 7.98709546905822e-09 2.99607675221209e-08 -0.573266917375768
"1745" "YDR441C" 8.19959838142352e-09 3.07402708374055e-08 0.878340137045289
"1746" "YDR486C" 8.30856986923748e-09 3.11309645386893e-08 0.762106711489682
"1747" "YOL020W" 8.3378278549775e-09 3.12227073996925e-08 -1.12385658113691
"1748" "YER007C-A" 8.59009734574891e-09 3.21489798832319e-08 -0.766917039854957
"1749" "YPR139C" 8.61859732377888e-09 3.2237200510098e-08 -0.785129505691037
"1750" "YGR027W-B" 8.79207494526144e-09 3.28672881668002e-08 -0.771288315749701
"1751" "YLL052C" 9.25303503234990e-09 3.45707339700931e-08 -0.989790323106628
"1752" "YBR024W" 9.38168507242375e-09 3.50313834154088e-08 1.00711506516267
"1753" "YHR146W" 9.71712136347577e-09 3.62632104733933e-08 0.548979779801127
"1754" "YIL083C" 1.01294043762146e-08 3.77802528102598e-08 0.734442885825846
"1755" "YGR283C" 1.01692025826629e-08 3.79070788010147e-08 -0.858005381317876
"1756" "YJR016C" 1.02291474744293e-08 3.81088170715924e-08 -0.497683192611391
"1757" "YMR148W" 1.04412005249299e-08 3.88766840262329e-08 1.16767598444644
"1758" "YDR509W" 1.11098268956336e-08 4.13249954500885e-08 -1.97723446140114
"1759" "YDL154W" 1.11113829099214e-08 4.13249954500885e-08 0.935166301343471
"1760" "YNL108C" 1.11230124674097e-08 4.13447429328377e-08 -1.16405797851983
"1761" "YOL058W" 1.13499672662064e-08 4.21643871979115e-08 0.490383692668022
"1762" "YIL154C" 1.15157738691698e-08 4.27560684745225e-08 0.74759904563609
"1763" "YKR079C" 1.1791745905854e-08 4.37558716483817e-08 -0.967558745990757
"1764" "YPR181C" 1.19971171759115e-08 4.44927100707555e-08 -0.52231005254462
"1765" "YDR266C" 1.22314023066486e-08 4.53358832238498e-08 -0.67083083159568
"1766" "YGR254W" 1.22720671302853e-08 4.54608511700602e-08 1.31394850091177
"1767" "YDL015C" 1.27178905328566e-08 4.70857045081766e-08 -0.58138846229732
"1768" "YOR227W" 1.27580183715618e-08 4.72075544042745e-08 0.605206082922397
"1769" "YER118C" 1.28540434041478e-08 4.75359818823825e-08 -0.710455589620834
"1770" "YLL016W" 1.29918385062966e-08 4.80184223210125e-08 1.15204066626127
"1771" "YER169W" 1.31715284329161e-08 4.86550756680618e-08 0.703672670260601
"1772" "YCL063W" 1.40009368558947e-08 5.16896890018414e-08 -0.747513899656677
"1773" "YER119C" 1.41414312215525e-08 5.217893009103e-08 0.69250816589538
"1774" "YIL007C" 1.4347703111919e-08 5.29036284999726e-08 0.952935351407852
"1775" "YIR036W-A" 1.43540110956055e-08 5.29036284999726e-08 2.19587097522985
"1776" "YLL011W" 1.50177372227374e-08 5.53187144769976e-08 -0.744305964073995
"1777" "YMR205C" 1.55426292786332e-08 5.72199666521205e-08 -0.539544088360589
"1778" "YNL031C" 1.5736514630692e-08 5.79011691304764e-08 -0.574250015192923
"1779" "YJR073C" 1.5952908258713e-08 5.86643765196744e-08 -0.612828755226743
"1780" "YEL050C" 1.71999278818534e-08 6.31893129962946e-08 -0.625920344834808
"1781" "YNL071W" 1.72027157515134e-08 6.31893129962946e-08 0.509287767159221
"1782" "YOR313C" 1.72690342878777e-08 6.33973189176745e-08 -1.58417314324195
"1783" "YML074C" 1.75508142992839e-08 6.43956405753871e-08 -0.54928337562553
"1784" "YOR207C" 1.82263777849543e-08 6.68368629311498e-08 -0.568530165455941
"1785" "YER144C" 1.85129280432744e-08 6.78496219938941e-08 0.707058834748809
"1786" "YKR016W" 1.93050327057195e-08 7.07130593285649e-08 0.559321813618356
"1787" "YDR410C" 1.95778906000926e-08 7.16723896507028e-08 -0.998056012530502
"1788" "YER154W" 2.04170284399465e-08 7.47025727372091e-08 -0.617126124899923
"1789" "YDR184C" 2.10032231490918e-08 7.68044079605135e-08 -0.966597421488532
"1790" "YBR239C" 2.10195461556014e-08 7.6821156955276e-08 -1.16576596919114
"1791" "YBR029C" 2.10500548923546e-08 7.68897035766522e-08 -0.549586631090277
"1792" "YJR054W" 2.12684904289758e-08 7.76298997628523e-08 -0.790287756410942
"1793" "YER009W" 2.12764307971254e-08 7.76298997628523e-08 -0.633077883610784
"1794" "YBR128C" 2.17228248520554e-08 7.92144482620659e-08 1.25867832642224
"1795" "YBR098W" 2.17673128603038e-08 7.93324572323717e-08 0.850098102322252
"1796" "YHR072W-A" 2.21630839188799e-08 8.07298969918219e-08 -1.16074151975707
"1797" "YDR541C" 2.27765758288129e-08 8.29183968125176e-08 -1.02267927559048
"1798" "YJR071W" 2.311603741169e-08 8.41074064222891e-08 -1.05713088931278
"1799" "YML126C" 2.36245330248797e-08 8.59097804606797e-08 -0.495560583785477
"1800" "YDR161W" 2.36668700747259e-08 8.6015924460476e-08 -0.676617608343124
"1801" "YKL146W" 2.3950242092347e-08 8.69974923754213e-08 0.61259954374806
"1802" "YJR118C" 2.44497681333835e-08 8.87626987395088e-08 -0.758461189573394
"1803" "YNR067C" 2.55731011666222e-08 9.27893665180489e-08 -0.850241724522201
"1804" "YJR125C" 2.6071039128994e-08 9.45436463314182e-08 0.608394009714382
"1805" "YMR020W" 2.67267345385524e-08 9.68677547652133e-08 0.780841540065408
"1806" "YGL035C" 2.68038918277967e-08 9.70936103751086e-08 0.606535594595001
"1807" "YCL048W" 2.69667471260802e-08 9.76294741000644e-08 2.47590893037897
"1808" "YNR038W" 2.71812692389497e-08 9.83516943369518e-08 -0.704941079365195
"1809" "YCL045C" 2.72156781706309e-08 9.84217615214302e-08 -0.666842331926082
"1810" "YGR079W" 2.72892498000013e-08 9.86332995533749e-08 -0.985843272381566
"1811" "YOR133W" 2.76984639134982e-08 1.00057068427446e-07 -0.603895517986679
"1812" "YML118W" 2.77836258001335e-08 1.00309315664721e-07 1.42414965983926
"1813" "YJL010C" 2.78440942057474e-08 1.00472181077771e-07 -0.798022114763591
"1814" "YER061C" 2.81710081683961e-08 1.01595774772683e-07 -0.75870193035139
"1815" "YJR158W" 2.89807960091719e-08 1.04458604678789e-07 1.53779283028734
"1816" "YBR177C" 2.90504190858608e-08 1.0465189518706e-07 -0.548797243092384
"1817" "YBR008C" 2.91348354815512e-08 1.04898235399179e-07 0.749183820458741
"1818" "YML053C" 2.92202813291581e-08 1.05148009051349e-07 0.845940494635608
"1819" "YJR036C" 2.93451645966833e-08 1.05539344030513e-07 1.09730405600406
"1820" "YMR239C" 2.9479133354186e-08 1.05962906814882e-07 -0.83729100359452
"1821" "YPL048W" 2.95728508052571e-08 1.06241400311912e-07 0.517470667277682
"1822" "YER116C" 2.98443287255443e-08 1.07157847707196e-07 1.03864558418376
"1823" "YGL256W" 3.01836655089262e-08 1.08273937224589e-07 -0.738316140859816
"1824" "YHR112C" 3.01882698712396e-08 1.08273937224589e-07 -0.581573798011682
"1825" "YEL030W" 3.02119701060809e-08 1.08299566265195e-07 1.28518570603623
"1826" "YGR196C" 3.06052871945216e-08 1.09649391471282e-07 0.628690891445659
"1827" "YGR161C-D" 3.13864803871841e-08 1.12386619974252e-07 -0.587342339353858
"1828" "YLR389C" 3.15874095635769e-08 1.13044219565055e-07 -0.580956247616943
"1829" "YPL236C" 3.17674552390652e-08 1.13626403594294e-07 1.07905433046085
"1830" "YBR017C" 3.37337061756989e-08 1.20593391148318e-07 -0.618167815027767
"1831" "YHR148W" 3.41852402086383e-08 1.22140820013605e-07 -0.955606920600206
"1832" "YJL014W" 3.42391789397598e-08 1.22266762349295e-07 -0.520380146700144
"1833" "YDL112W" 3.44985572122511e-08 1.23125783569311e-07 -0.601760711079624
"1834" "YDL236W" 3.46080516873833e-08 1.23449222540273e-07 -0.641661389646297
"1835" "YAL035W" 3.4724597580611e-08 1.23797448159323e-07 -0.694204546168048
"1836" "YEL003W" 3.47771333016906e-08 1.23917214629444e-07 -0.840793327274009
"1837" "YER025W" 3.592744465324e-08 1.2794629445917e-07 -0.612346087166905
"1838" "YDL166C" 3.60383724155571e-08 1.28271508347429e-07 -0.801259669771697
"1839" "YDL245C" 3.61016985896514e-08 1.28427032176998e-07 1.27627586783203
"1840" "YMR115W" 3.65455870207626e-08 1.29935451244472e-07 0.688259611959391
"1841" "YIR019C" 3.68310591686825e-08 1.3087929879496e-07 -1.65476407371328
"1842" "YEL002C" 3.69430205027355e-08 1.31205884977685e-07 -0.540551816017024
"1843" "YNL049C" 3.85793299108403e-08 1.36943014800172e-07 -0.668944695755582
"1844" "YJR121W" 4.07714102112361e-08 1.44645642951142e-07 0.473752712393416
"1845" "YDR473C" 4.17954692358397e-08 1.4819835216307e-07 0.742144125538822
"1846" "YOR003W" 4.25689431784522e-08 1.50859169162207e-07 1.04074674591188
"1847" "YDR414C" 4.26413406879482e-08 1.51033920292668e-07 -0.788285983132959
"1848" "YAR028W" 4.27184836577657e-08 1.51225281433497e-07 -1.55909844578285
"1849" "YDR045C" 4.4140539850864e-08 1.56174911684344e-07 -1.39975245165887
"1850" "YGR258C" 4.42253043951276e-08 1.56390238569149e-07 0.746118364628743
"1851" "YLR335W" 4.48917199613736e-08 1.58661065363213e-07 -0.545773818343003
"1852" "YDR529C" 4.50987778793565e-08 1.59306806094358e-07 0.55447063544956
"1853" "YIL145C" 4.54204594012453e-08 1.6035652747056e-07 -0.771843326254596
"1854" "YNL006W" 4.5790071535739e-08 1.61574243790078e-07 0.650810743804583
"1855" "YOR212W" 4.61183826349294e-08 1.62644991481244e-07 -0.583948466086669
"1856" "YKL143W" 4.69917103282484e-08 1.65635651383298e-07 -0.664944830206364
"1857" "YGL169W" 4.78747461950665e-08 1.68657291119076e-07 -0.714163245048916
"1858" "YAL019W" 4.81744953654736e-08 1.69621931475204e-07 -0.87488420483795
"1859" "YLR276C" 4.82778877771988e-08 1.6989453568501e-07 -0.58475667086806
"1860" "YNL197C" 4.86915799013558e-08 1.71258234255199e-07 -0.610440826191948
"1861" "YDL198C" 4.88066364839637e-08 1.71570669467002e-07 -0.544244209038352
"1862" "YDR257C" 4.9192109542672e-08 1.72832857480215e-07 -0.69436516700369
"1863" "YER063W" 4.99939640323773e-08 1.75555830756743e-07 -0.650183233520831
"1864" "YBR243C" 5.33554979192571e-08 1.87259478212328e-07 -0.690782150155006
"1865" "YLR355C" 5.37967753390498e-08 1.8870697279789e-07 -0.584992611328957
"1866" "YGL049C" 5.40219124796106e-08 1.89395150826159e-07 -0.618475733519856
"1867" "YNL284C-B" 5.40757200128962e-08 1.89482249772023e-07 -0.66659123169366
"1868" "YKL110C" 5.7735726040564e-08 2.02198672246986e-07 -0.729010440978397
"1869" "YNL124W" 5.86627786718647e-08 2.05335418978779e-07 -0.813316027581664
"1870" "YOR209C" 5.89283103891089e-08 2.06154548965535e-07 -0.568403585245529
"1871" "YHL027W" 5.97883557574874e-08 2.09051535737831e-07 0.536365028705185
"1872" "YDL244W" 6.2543421351348e-08 2.18567875256687e-07 1.9292129851429
"1873" "YKR024C" 6.31864757503467e-08 2.20697236710501e-07 -0.661318491253481
"1874" "YER148W" 6.37960420233446e-08 2.22707420980107e-07 -0.65104747190099
"1875" "YPR158C-D" 6.43233826688476e-08 2.2442857035712e-07 -0.629824601297646
"1876" "YKL094W" 6.51446788419739e-08 2.27172968541681e-07 0.551967229330248
"1877" "YGR265W" 6.55974587957255e-08 2.28630034865017e-07 -1.39057450653697
"1878" "YNL313C" 6.74441927449861e-08 2.34941378561075e-07 -0.615413070720712
"1879" "YDR391C" 6.78893189576926e-08 2.3636611209219e-07 1.10989721133054
"1880" "YJL039C" 6.82052272308591e-08 2.37339679012915e-07 -0.525382185520783
"1881" "YGL171W" 6.93480433136146e-08 2.41188144262449e-07 -0.670867445941894
"1882" "YPL251W" 7.10076573162485e-08 2.46828955453187e-07 -1.30928194520416
"1883" "YKL178C" 7.19709197054945e-08 2.50044480463805e-07 1.38949687244313
"1884" "YJR020W" 7.30796262096592e-08 2.53761631987044e-07 2.36214931278339
