"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"4825" "YPR161C" 0.113914395742338 0.154451394185777 0.146141768495903 2.49905828918868
"4826" "YGL243W" 0.114594336621749 0.155341100327286 0.202068634389216 2.48968941617463
"4827" "YCR008W" 0.115062745088751 0.155943749403482 -0.140162847030443 2.48327083498012
"4828" "YDR459C" 0.115110346051957 0.155975949434942 0.196903655259907 2.48262017509772
"4829" "YHR027C" 0.115342750925451 0.1562584958696 0.164313237783817 2.47944767909049
"4830" "YMR105W-A" 0.115581505928411 0.156549526249206 -2.01439418395244 2.4761958366528
"4831" "YJL169W" 0.115729406462119 0.156717403658701 -0.484589342424889 2.47418514843197
"4832" "YNL163C" 0.116034524934716 0.157098067492325 -0.143702132568659 2.47004605026358
"4833" "YDR206W" 0.116551212796662 0.157764956365769 -0.140612978638575 2.46306422873981
"4834" "YIL090W" 0.116584219122971 0.157776988312469 -0.145566264784165 2.46261938786792
"4835" "YBL008W" 0.116804823360839 0.158042844762484 -0.162936948196465 2.45964977416586
"4836" "YGR035W-A" 0.116940268965285 0.158185564570868 -0.646670740593835 2.45782957200395
"4837" "YDL161W" 0.116958663379592 0.158185564570868 0.133360587137146 2.45758255607547
"4838" "YGR178C" 0.11763808938339 0.159071595854927 -0.134127319905246 2.44848859556928
"4839" "YOR174W" 0.11812090369066 0.159691455247841 0.2095587959972 2.4420614488802
"4840" "YBR260C" 0.118223625224499 0.159797305003858 0.157734488526275 2.44069778318584
"4841" "YNL042W-B" 0.118671749747228 0.1603698795386 1.90298896347987 2.43476405428713
"4842" "YOL046C" 0.118849408395381 0.160576792590373 -1.92122568987485 2.43241848817213
"4843" "YPL069C" 0.118894721155163 0.160604845301895 0.286174350765357 2.43182086009681
"4844" "YHR217C" 0.119118445014242 0.160873837176542 -0.820131274381048 2.42887386411268
"4845" "YLR104W" 0.119277298865222 0.161055126764971 0.212045543898947 2.42678508172506
"4846" "YOR287C" 0.119603864202983 0.161462748579429 -0.276553958879128 2.4225006992724
"4847" "YCR085W" 0.119740113495911 0.161613332471683 -0.926769700310258 2.42071699917733
"4848" "YMR117C" 0.119810964826992 0.161675604764476 -0.285627037691906 2.41979034051618
"4849" "YOR376W" 0.120150976643578 0.162100987668032 0.818966488216753 2.41535177897674
"4850" "YKR019C" 0.120421930774227 0.162433045592783 0.212724482236695 2.41182465123761
"4851" "YOR170W" 0.120632065170487 0.162682945855562 0.358816165112415 2.40909528575448
"4852" "YDL097C" 0.120888848360099 0.162995640142573 0.123327623288114 2.40576715487231
"4853" "YDL138W" 0.121078994390389 0.163218376530378 0.174271132480586 2.40330774122827
"4854" "YIL159W" 0.121152568784532 0.163283911204864 0.187537949825089 2.4023572528419
"4855" "YML009W-B" 0.121878095260339 0.164227909205589 -0.50772183173688 2.39301847815958
"4856" "YOR026W" 0.12240769356553 0.164878836737475 0.185158367343074 2.3862404595242
"4857" "YLR049C" 0.122411572918666 0.164878836737475 -0.164169577184229 2.38619092998898
"4858" "YBR209W" 0.122522268860487 0.164993965188413 1.9605790978006 2.38477835558173
"4859" "YLL004W" 0.122625636123716 0.165099179156483 -0.23364371928071 2.38346057863749
"4860" "YJR038C" 0.122701131395726 0.165166831603053 0.763321789474824 2.38249890584335
"4861" "YGL089C" 0.122749598003164 0.165198080669965 0.510728943401854 2.38188187502478
"4862" "YHR185C" 0.122883527923067 0.165344310915817 1.40761355526269 2.38017821060218
"4863" "YHR152W" 0.123092795466087 0.165591829722217 0.229352630296003 2.3775203282615
"4864" "YKL011C" 0.123508872667056 0.166117402341258 0.242943679603784 2.37225064245099
"4865" "YNL185C" 0.123975622480484 0.166710898718875 -0.231206255012033 2.36636257549148
"4866" "YMR106C" 0.124102580675016 0.166847324861478 0.20072556609254 2.36476524911067
"4867" "YHR212C" 0.124159891405855 0.166890077989953 1.11263752829431 2.3640447875115
"4868" "YKL003C" 0.124243714697334 0.166968443210756 -0.210130776311737 2.36299169729745
"4869" "YMR293C" 0.124367834783321 0.16710091911121 0.199675874168975 2.36143379771522
"4870" "YPR018W" 0.125182693033812 0.168161227479918 0.157815942264513 2.35124875201371
"4871" "YDR371W" 0.125670576363161 0.168781956593677 0.16881983759203 2.34518580800011
"4872" "YGR047C" 0.125716913830053 0.168809534128942 0.138511201091153 2.34461133118647
"4873" "YBR069C" 0.125852606503429 0.168957059664567 0.353698717109643 2.34293041036576
"4874" "YLR466W" 0.125916084001102 0.169007595719164 0.186387744981025 2.34214476132749
"4875" "YFR041C" 0.126223922835262 0.169386031423238 0.150924880463551 2.33834093286991
"4876" "YER075C" 0.126561917917845 0.169804771742933 0.141085813399678 2.33417633853482
"4877" "YHR061C" 0.126962376007269 0.170307128119654 0.257491674006464 2.32925808808359
"4878" "YBR012W-A" 0.127127450995387 0.170436016416491 -2.55817703173823 2.3272357299115
"4879" "YHL046C" 0.127127450995387 0.170436016416491 -2.55817703173823 2.3272357299115
"4880" "YNL171C" 0.127136618788211 0.170436016416491 0.521591187807594 2.32712349956362
"4881" "YDR480W" 0.127455597307825 0.170794547021493 0.22576448270016 2.32322422325514
"4882" "YPL046C" 0.127456279204972 0.170794547021493 0.380793438021209 2.32321589920267
"4883" "YHR145C" 0.128009650217314 0.171500948540174 1.71341077470379 2.31647708114322
"4884" "YFR034W-A" 0.128680875015285 0.172321766169478 0.904995484722875 2.30834646190227
"4885" "YLR410W-A" 0.128757783411263 0.172321766169478 0.593103925299711 2.30741787887756
"4886" "YER175W-A" 0.128771712911695 0.172321766169478 -2.54186927819093 2.30724976178755
"4887" "YLR365W" 0.128771712911695 0.172321766169478 -2.54186927819093 2.30724976178755
"4888" "YDR261C-C" 0.128780359951479 0.172321766169478 -2.54178302468679 2.30714540964377
"4889" "YJR026W" 0.128780359951479 0.172321766169478 -2.54178302468679 2.30714540964377
"4890" "YBR286W" 0.129359047996256 0.173060714108693 0.130243547912747 2.30017950893268
"4891" "YBR076C-A" 0.129944442668019 0.173808330389323 0.503534087006399 2.29316811775136
"4892" "YPR158C-C" 0.13043676184813 0.174395523402916 -2.52546853478063 2.28729871313231
"4893" "snR6" 0.13043676184813 0.174395523402916 -2.52546853478063 2.28729871313231
"4894" "YPR019W" 0.130631678520217 0.174620441536424 0.126275608786712 2.28498174884773
"4895" "YLR278C" 0.130860457658171 0.174890523799745 0.122516548796987 2.28226717683938
"4896" "YML035C" 0.130971154641794 0.175002715209685 -0.129646591072643 2.28095560477267
"4897" "YCL010C" 0.131169934657226 0.175232532678695 -0.156400610472882 2.27860349893714
"4898" "YPR116W" 0.131346910344914 0.175433133416992 -0.392739280627028 2.27651274130769
"4899" "YGL258W" 0.131391097396169 0.175456329692945 0.550362923401882 2.27599121411635
"4900" "YOR146W" 0.133024395584396 0.177601142023085 -0.547765401250704 2.25685004019406
"4901" "YJR114W" 0.133565880907615 0.178287694939322 0.241124423739232 2.25056206431166
"4902" "YOR072W-A" 0.133683974406119 0.178408927083809 1.2168295157381 2.24919449208023
"4903" "YER138C" 0.133982940641871 0.178771445580077 -0.30881118648634 2.24573836515053
"4904" "YBR156C" 0.13411994284685 0.17891775409953 -0.195931136358916 2.24415746353474
"4905" "YNL311C" 0.134359993484653 0.179201442890235 -0.163666541587518 2.24139180948134
"4906" "YBR015C" 0.134539891058885 0.179404803772365 -0.133110035826726 2.23932280588565
"4907" "YAL056C-A" 0.135133200183579 0.180159241002848 -0.810813430777374 2.23252101885135
"4908" "YJL108C" 0.135253377396486 0.180282721052937 -0.565473028305602 2.23114735762456
"4909" "YKL139W" 0.135522899180114 0.180605175481016 0.168311399770451 2.22807160327059
"4910" "YNR042W" 0.135681151407972 0.180779244910582 -0.941657227568451 2.22626883334923
"4911" "YDR533C" 0.136010244333449 0.181180822323239 0.276644573342394 2.22252741305954
"4912" "YGR073C" 0.136158766229555 0.181341744436839 0.650427340715425 2.22084220186355
"4913" "YML006C" 0.136482544379843 0.181735966890481 -0.169766405376114 2.21717555997622
"4914" "YIR017C" 0.137638018006487 0.183237263695246 0.563107440362921 2.20416932295942
"4915" "YLR068W" 0.138312963060855 0.184098352867572 -0.197389109848972 2.19662849615992
"4916" "YNL263C" 0.138598111620698 0.184440367417129 -0.139869919513059 2.19345506075632
"4917" "YAL042C-A" 0.13876253190737 0.184621615565998 -0.363994640515801 2.19162854408233
"4918" "YHR107C" 0.140267796737457 0.186586402248158 0.127766715845935 2.17501885686184
"4919" "YNL110C" 0.140309310513814 0.186603681516847 -0.140271543799779 2.17456361637724
"4920" "YIL126W" 0.141023097094578 0.187514857966002 -0.13005662398193 2.16675980286828
"4921" "YNR032W" 0.141221338810425 0.187740296382402 0.172056976450143 2.16460030129715
"4922" "YGR060W" 0.141416361371674 0.187961364504975 0.130728534817786 2.16247918801817
"4923" "YBL063W" 0.141945030238431 0.188609136180544 -0.151756486861833 2.15674575041983
"4924" "YOR110W" 0.141961385899266 0.188609136180544 -0.168128454449397 2.1565687555139
"4925" "YER033C" 0.142140032111908 0.188775060341418 0.180377172927823 2.1546370038293
"4926" "YHR176W" 0.142143984598262 0.188775060341418 -0.20878953120246 2.15459429535453
"4927" "YOR058C" 0.142252487151524 0.188880814074542 0.174261957014122 2.15342239540326
"4928" "YER076C" 0.142338197222394 0.188956267497748 -0.228177018498416 2.15249737982435
"4929" "YER070W" 0.142638306106916 0.189316250466919 -0.128150619057764 2.14926342059545
"4930" "YBR215W" 0.142683170766039 0.189337384006375 0.134610311992578 2.14878061873066
"4931" "snR36" 0.142760428702763 0.1894014854134 -1.72109018492005 2.14794962329817
"4932" "YNR048W" 0.143032450591076 0.18972390344015 0.194769192566758 2.14502774526979
"4933" "YOL035C" 0.143532397965342 0.190348458846395 0.421703176132664 2.13967391303564
"4934" "YPL007C" 0.143608478461935 0.190410755188079 -0.149384270566167 2.13886102293106
"4935" "YAL069W" 0.143823319821279 0.190656972293983 1.21340368259358 2.13656814228979
"4936" "YBR070C" 0.143980632821653 0.190826843581697 -0.174994381878276 2.13489167325177
"4937" "YOL006C" 0.144630301774715 0.191649065061816 0.119377234850186 2.1279899963451
"4938" "YJL019W" 0.145217007428918 0.192387537991086 -0.152363241258336 2.12178714283663
"4939" "YDR084C" 0.145718978703358 0.193013476144435 -0.18054102617447 2.11650250487836
"4940" "YDL157C" 0.146050571292931 0.193413529837724 -0.19101457681526 2.11302281691265
"4941" "YBR077C" 0.14612488820658 0.193472782563741 0.20173133934358 2.11224416705878
"4942" "YJL203W" 0.146299846051506 0.193665235303308 0.199857610231159 2.11041282117487
"4943" "YHR158C" 0.146361461124714 0.19370760240297 0.115330545015102 2.10976846229959
"4944" "snR191" 0.14642268330059 0.193749432474203 -0.945711714479303 2.10912851520515
"4945" "YJR153W" 0.14668791226768 0.194061136917121 0.28549491185411 2.10635959436662
"4946" "YGR269W" 0.146831561308043 0.19421190337186 0.963763232198078 2.10486229269975
"4947" "YML076C" 0.147627426156578 0.195225110555152 0.142987625634581 2.09659656482579
"4948" "YOL165C" 0.148496897213489 0.196335226671513 -1.44436335082496 2.08762367547416
"4949" "YNL099C" 0.148528156133512 0.196336875616375 -0.152060576725868 2.08730219092507
"4950" "YDR243C" 0.148787955297804 0.196640566375401 0.218782926976596 2.08463322197685
"4951" "YKR093W" 0.149745575698398 0.197866200003822 0.187839864151261 2.07484067832146
"4952" "YIL121W" 0.149840365023934 0.197951467687112 0.391527893079919 2.0738752227083
"4953" "YCR002C" 0.14989189585345 0.197979564440393 0.125552539877998 2.07335065658505
"4954" "YNR061C" 0.149956155471341 0.198024458840031 0.189770125556653 2.07269680137652
"4955" "YNL094W" 0.150067672326199 0.198113384452616 0.136154161207961 2.07156284542214
"4956" "YOR265W" 0.150084061960741 0.198113384452616 0.212767908360424 2.071396268206
"4957" "YLR390W-A" 0.150612302043145 0.198712503517089 0.148430766368585 2.06603845231102
"4958" "YCL014W" 0.150626188162817 0.198712503517089 -0.12998275854544 2.06589789548553
"4959" "YGR024C" 0.15062905914724 0.198712503517089 -0.165410663244485 2.06586883689515
"4960" "YGL231C" 0.150687292557782 0.198749247563107 0.16970083432463 2.06527956423108
"4961" "YOL123W" 0.151295751872588 0.19951155185456 -0.122429691735244 2.05913784074962
"4962" "YCR081W" 0.151477646716324 0.199711157762635 0.182094441765711 2.05730723934005
"4963" "YMR071C" 0.151987136838312 0.200342504371597 -0.169076152926019 2.05219291581004
"4964" "YPR055W" 0.152298487913504 0.200690875713752 -0.146221845909329 2.04907708332401
"4965" "YOR192C-A" 0.152312778648544 0.200690875713752 0.74005313100919 2.04893424261181
"4966" "YPR188C" 0.152579397373847 0.201001695050283 0.164868469469415 2.04627207884534
"4967" "YFR054C" 0.152869728493508 0.201343620657244 0.811483346131506 2.04337913637263
"4968" "YER012W" 0.153265241350205 0.201792932053873 0.110512908325452 2.03944813500272
"4969" "YAL019W-A" 0.153272558755074 0.201792932053873 -0.83260357197598 2.03937551568962
"4970" "YDR052C" 0.153458860945999 0.20199755901584 0.121197081259035 2.03752794000097
"4971" "YBL091C-A" 0.1538531683333 0.202438457391156 0.291961934449208 2.03362593036782
"4972" "YLR245C" 0.153855703171633 0.202438457391156 -0.26501647012207 2.03360088266288
"4973" "YEL023C" 0.154014709733384 0.202606923602614 0.176347946822534 2.03203061282062
"4974" "YBL070C" 0.154125781381774 0.202712276196133 -0.418669431768552 2.03093481465633
"4975" "YPR095C" 0.154231267628159 0.202810241773551 -0.140566514674271 2.02989494921987
"4976" "YHR081W" 0.154314285424234 0.202878628465704 0.176555036325796 2.02907714102961
"4977" "YAR030C" 0.154571288740211 0.203175682326393 -1.19928580556649 2.02654856227901
"4978" "YGL204C" 0.154946016618409 0.203627328388435 -0.328956313718852 2.02287026195708
"4979" "YNL219C" 0.155136715231828 0.20383699358237 -0.118188424864303 2.02100225264802
"4980" "YBR113W" 0.155385788906184 0.204123259241819 -0.281521407898113 2.01856634526164
"4981" "YOR283W" 0.155605774633869 0.204371206114189 0.172838459375765 2.01641859753585
"4982" "YMR151W" 0.155910680510097 0.204730564411291 0.676907518453983 2.01344745781883
"4983" "YLR154W-E" 0.156381347954412 0.205307400826362 -0.300541763774627 2.0088739942142
"4984" "YIL119C" 0.156691150955296 0.205672855046057 -0.200502530212103 2.00587217165307
"4985" "YLL033W" 0.157753222780494 0.207025392864592 0.259118455865192 1.99563224155773
"4986" "YOR131C" 0.157932141465185 0.20719621436911 -0.154691416370109 1.99391491859413
"4987" "YMR244C-A" 0.157946732048113 0.20719621436911 0.304067218264907 1.99377497075516
"4988" "snR32" 0.158416031577553 0.20777018415805 -0.864323092939576 1.98928143826336
"4989" "YKL033W" 0.159472400051391 0.209113738451834 0.143907788715534 1.97922191838224
"4990" "YPR047W" 0.15976260080159 0.209452291471744 -0.167971360589133 1.97647169055814
"4991" "YHR093W" 0.160014819518376 0.209740923520179 0.841426635731371 1.97408603501382
"4992" "YML092C" 0.160252951603408 0.210010979445011 0.111640904695592 1.97183754826722
"4993" "YIL030W-A" 0.161117439166766 0.2111015996453 0.545655843292226 1.96370678059007
"4994" "YBR235W" 0.161283326201826 0.211276635965628 0.120599750271112 1.96215224943796
"4995" "YAL014C" 0.161339209873956 0.211307529728813 -0.170018201196404 1.96162897274152
"4996" "YOR296W" 0.161374665844317 0.2113116621204 0.157953503669779 1.96129708160358
"4997" "YNL279W" 0.161597712916198 0.211561384410199 0.253086666685997 1.95921111975845
"4998" "YDR433W" 0.162106214984332 0.212184645543718 -0.606771090833187 1.95446780154666
"4999" "YBR253W" 0.162561239424742 0.212737673197972 -0.264327318569677 1.95023769226591
"5000" "YNL167C" 0.16314810330645 0.213462978366159 0.121410938725102 1.94480185529767
"5001" "YEL034C-A" 0.163370857880227 0.213711688112867 0.124337953511789 1.94274442906173
"5002" "YGR146C-A" 0.164481491108253 0.215121534352298 -1.71712967317701 1.93253388908059
"5003" "YBL071W-A" 0.165519621371347 0.216436010995673 -0.327591371215699 1.92306089621727
"5004" "YOR362C" 0.165691869373364 0.216617947530085 -0.118481096126839 1.92149569688008
"5005" "YBR037C" 0.165939066951296 0.216897777421654 0.168803228064722 1.91925268812713
"5006" "YEL028W" 0.166459420374562 0.217534464260963 0.384266787885546 1.91454360100771
"5007" "YLR148W" 0.166720964981088 0.217832744738621 0.126123857530878 1.91218303625521
"5008" "YDL032W" 0.167163230179519 0.218342583143075 0.854749064290262 1.90820101167898
"5009" "YOR390W" 0.167177927080963 0.218342583143075 -0.239022897513731 1.90806889230739
"5010" "YJR066W" 0.167248879543942 0.218391650693906 -0.120063786175141 1.90743124459297
"5011" "YIL066W-A" 0.167620540937148 0.218833282540575 -0.46833826393718 1.9040961888273
"5012" "YDL007W" 0.167860821182099 0.219103250633138 -0.12076739476698 1.90194457025492
"5013" "YJL205C" 0.168509438484781 0.21990599372979 0.983876267198501 1.8961540249855
"5014" "YBR293W" 0.168682880941467 0.220088433809149 0.205386771144736 1.89460994191376
"5015" "YEL050W-A" 0.169478202190848 0.221082033645568 -0.418659681538018 1.88755278011303
"5016" "YPL136W" 0.16952328968491 0.22109676258347 1.01946168990638 1.88715384138559
"5017" "YJR031C" 0.169898863383099 0.22154242859323 -0.115967860298899 1.88383545026993
"5018" "YLR455W" 0.170878856023373 0.222775901973876 -0.151347134889298 1.87521619458006
"5019" "YLR118C" 0.17138968968335 0.223397360013643 0.185913674958693 1.87074577266926
"5020" "YML113W" 0.171719902359974 0.223783187497799 -0.185302867083135 1.86786414371795
"5021" "YNL053W" 0.171913096131941 0.223990335569639 -0.223473123069756 1.86618117272083
"5022" "YPL117C" 0.173223364170662 0.225652578336215 0.1104268457307 1.85482409693698
"5023" "YPL011C" 0.173417021092878 0.225859874973045 0.149543630957282 1.85315390994827
"5024" "YNL026W" 0.174553758476752 0.227250701726248 -0.124332375548873 1.84339324429643
"5025" "YBR259W" 0.174554383395658 0.227250701726248 0.181908143924356 1.84338789853645
"5026" "YLR236C" 0.174717965232876 0.227418409978805 0.680618745668017 1.84198932369011
"5027" "YNR035C" 0.174820813272563 0.227507014209092 -0.117597931989632 1.84111077624948
"5028" "YBR028C" 0.17557237237373 0.22843963008531 -0.153240888657427 1.83470883533535
"5029" "YDR444W" 0.175894384007307 0.228813096077909 0.137432113199064 1.83197552868875
"5030" "YOR277C" 0.176326865242848 0.229298512469754 -1.03121968051235 1.82831359427385
"5031" "YGR147C" 0.176337636232854 0.229298512469754 -0.148087350077049 1.82822252563236
"5032" "YOR127W" 0.177295491369521 0.230498232221663 0.10869510707064 1.82014942454572
"5033" "YIL082W" 0.178302273778981 0.231700986477613 1.42469416526548 1.81171802674364
"5034" "YOR001W" 0.178326128537829 0.231700986477613 -0.117807925316999 1.8115189198542
"5035" "YLR078C" 0.178338594215977 0.231700986477613 0.150412366588695 1.81141488566534
"5036" "YDL156W" 0.178362300198909 0.231700986477613 -0.206133697976809 1.81121706699579
"5037" "YNL212W" 0.178764714030799 0.232177637321717 0.127016409270332 1.80786368121235
"5038" "YOR275C" 0.178831834717534 0.232218710345794 0.155118583507174 1.80730520125399
"5039" "YOR165W" 0.179159982145904 0.232598651160647 0.109506380432984 1.80457832155483
"5040" "YML041C" 0.179276545015706 0.232671240274603 0.183848350894126 1.80361108209657
"5041" "YGR276C" 0.179287025714502 0.232671240274603 0.120002237797665 1.80352414880575
"5042" "YIL010W" 0.180034304778616 0.233594379437375 0.207248410245426 1.79734085906643
"5043" "YOR149C" 0.180069773082036 0.233594379437375 -0.153025098144248 1.7970481179588
"5044" "YJL072C" 0.180191351274598 0.233705753377958 0.213429266120498 1.79604516630685
"5045" "YDR192C" 0.180540687396709 0.234112423577656 0.207129389750512 1.79316768998224
"5046" "YHR132C" 0.180680939499859 0.234247860921141 0.112981639525197 1.79201424712695
"5047" "YPR177C" 0.182170565642979 0.236132324239423 0.552013291243329 1.7798270458607
"5048" "YDL184C" 0.182701087139596 0.236773080837409 -1.01611610569117 1.77551449102987
"5049" "YAL031W-A" 0.183135283651043 0.237288775132724 -0.689747771107182 1.77199573666623
"5050" "YJL046W" 0.183248169662803 0.237388024937437 -0.147879325138861 1.77108248545903
"5051" "YNR059W" 0.183404509808165 0.237543516762031 -0.188557058013352 1.76981876562526
"5052" "YJR088C" 0.183476102460696 0.237589204730378 -0.13994409345997 1.76924048881273
"5053" "YMR275C" 0.183765460203044 0.237916809944254 -0.1223090415153 1.76690591664317
"5054" "YKR044W" 0.184003486658429 0.238177841258298 -0.167789586290257 1.76498868509954
"5055" "YBL071C" 0.184331131493217 0.238554750193596 -0.368037039524356 1.76235430516528
"5056" "YOL023W" 0.184688095465696 0.23896944630866 -0.136675357337635 1.75949036636765
"5057" "YIL115W-A" 0.185245346744972 0.239643080562706 0.444894260665444 1.75503233252674
"5058" "YJR111C" 0.185751600484222 0.240250488408023 0.18466724083409 1.75099575953758
"5059" "YDR238C" 0.185988463758981 0.240509296286075 -0.126809310494532 1.74911153517235
"5060" "YGL179C" 0.187195859373449 0.242022788936976 -0.219411788984444 1.73954996403276
"5061" "YGR126W" 0.187676529325887 0.242596296156877 0.326444273537099 1.73576339355008
"5062" "YDR415C" 0.188996514453317 0.244254286359858 -0.148757441692405 1.72542272941727
"5063" "YML064C" 0.189448543851408 0.244790119272351 -0.19930452612107 1.72190087928786
"5064" "YNL004W" 0.189849691341655 0.245225043238591 -0.111958221538795 1.71878364905549
"5065" "YCR075W-A" 0.189860110670049 0.245225043238591 0.278383294825205 1.71870278500219
"5066" "YER133W-A" 0.190165929929363 0.245552464173959 -0.333642004551059 1.71633163320726
"5067" "YOR278W" 0.190188678686862 0.245552464173959 0.175592973398855 1.71615542967135
"5068" "YCR052W" 0.190276867512041 0.245617850683459 -0.147941547605305 1.71547258351922
"5069" "YJL031C" 0.190911133732168 0.246387973343034 -0.155883405693565 1.71057230467255
"5070" "YPL101W" 0.191135760439668 0.246629219880928 -0.120238298583643 1.70884141161406
"5071" "YBR058C-A" 0.191193881535928 0.246655565570507 -0.220248447662229 1.70839393763106
"5072" "YNL205C" 0.19242714613133 0.248197632096049 -1.34954093186651 1.69893628858708
"5073" "YJR062C" 0.192689280883046 0.248486748578137 0.140783619241085 1.69693515005239
"5074" "YKL220C" 0.192909544919 0.248721766428872 -0.38389162746012 1.69525610967657
"5075" "YDR188W" 0.193616219455397 0.249583705946248 -0.108663741530701 1.68988431686014
"5076" "YJR128W" 0.193694948067378 0.249636002808665 0.564186687270924 1.68928727945195
"5077" "YGL126W" 0.193750487586123 0.249658398618952 -0.149183085560801 1.68886626684587
"5078" "YPL215W" 0.193830209835353 0.249711940280205 0.129164898271676 1.68826218563626
"5079" "YNL143C" 0.193907333134914 0.249762113283837 1.0864068845233 1.68767807385493
"5080" "YLR369W" 0.195146990525354 0.251294928792285 0.118229309097378 1.6783263440085
"5081" "YBL037W" 0.195174187281198 0.251294928792285 0.115669609027094 1.67812195677596
"5082" "YER057C" 0.195761547115526 0.252001582296295 0.154097179270137 1.67371598630902
"5083" "YLR451W" 0.196130201473692 0.252426476104838 -0.124715954606742 1.67095849252583
"5084" "snR189" 0.196173092029201 0.252432015746466 -1.35166341635119 1.67063807013932
"5085" "YOR017W" 0.196424229963948 0.252705469503274 -0.134907493158204 1.66876353989482
"5086" "YDL230W" 0.196868979233328 0.253227853351245 0.164678724755842 1.66545074546543
"5087" "YER029C" 0.197099366506498 0.253474357319738 0.148168868018725 1.66373811099515
"5088" "YHR118C" 0.197616772929929 0.254089805131209 0.155900866737157 1.6599003944915
"5089" "YPL111W" 0.198149199910911 0.254724320262758 0.231167889160979 1.65596354814398
"5090" "YLR209C" 0.19828880072878 0.254853700268699 -0.122629922993829 1.65493337131211
"5091" "YOR159C" 0.198591583124958 0.255192719859256 -0.242621710107327 1.65270192608137
"5092" "YOR197W" 0.199167200383485 0.25588213372128 -0.116719409352367 1.64847073282394
"5093" "YLR006C" 0.199318349589089 0.256026044180605 -0.148835279477537 1.64736205880365
"5094" "YIL075C" 0.200789637486813 0.257865294157584 -0.109701386404671 1.63662153803927
"5095" "YML075C" 0.201488358508337 0.258711843250547 -0.104286846411578 1.63155316527168
"5096" "YAL034C-B" 0.201694690805437 0.25892595511169 -0.903690719502482 1.63006042734849
"5097" "YPL064C" 0.202318723097632 0.259676100942654 0.136525861049671 1.62555669584113
"5098" "YOL002C" 0.202419945393453 0.25975505742722 0.17046178260474 1.62482770096515
"5099" "YOL042W" 0.203175024637187 0.260672879226609 0.144805046441554 1.61940318751739
"5100" "YNL023C" 0.203593574464616 0.261158659636768 -0.109706791078551 1.61640653055988
"5101" "YER137W-A" 0.203837176154499 0.261419879710396 0.733699384833301 1.61466577519102
"5102" "YCL004W" 0.204615597170291 0.262366765324979 0.169837432892718 1.60911964405209
"5103" "YGR025W" 0.204664155430371 0.262377602356552 -1.64968282074975 1.60877449844883
"5104" "YKL098W" 0.205180154125165 0.262987572156511 0.148753130091526 1.60511280456149
"5105" "YJR068W" 0.205567589089279 0.263432550014116 -0.118613013215857 1.602370574284
"5106" "YML057C-A" 0.205762646663535 0.263630872399696 0.283098223545179 1.60099228145484
"5107" "YNL033W" 0.205838186450305 0.263676016400607 0.486910357933143 1.6004589253402
"5108" "YPL210C" 0.206150206649177 0.264006198083969 -0.101465596960693 1.59825832179095
"5109" "YDR102C" 0.206176653318709 0.264006198083969 -0.685144789718358 1.59807198058427
"5110" "YOR357C" 0.206286056259952 0.264094594922232 -0.149139543876972 1.59730143560583
"5111" "YDR126W" 0.206413106619663 0.264205545589089 0.208754127816937 1.59640720201645
"5112" "YPR072W" 0.2071007169155 0.265033820434507 -0.10041883249331 1.59157876773856
"5113" "YNL297C" 0.207236427208976 0.265129776633357 -0.120901843094154 1.59062804117888
"5114" "YDR426C" 0.207256752935339 0.265129776633357 0.599043067125283 1.59048571144168
"5115" "YJL107C" 0.207657737649215 0.265590795640501 -0.410940715811962 1.58768120739518
"5116" "RPM1" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5117" "YBR200W-A" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5118" "YDR524W-C" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5119" "YEL074W" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5120" "YJL077W-B" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5121" "YKL106C-A" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5122" "YLR154C-H" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5123" "YLR159W" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5124" "YLR280C" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5125" "YML007C-A" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5126" "YNR077C" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5127" "YOR293C-A" 0.208229706669882 0.265698993765236 2.0029155886244 1.58369189245967
"5128" "YER094C" 0.208342285935539 0.265790802377203 -0.101215441304909 1.58290821169542
"5129" "YDR268W" 0.20861107247728 0.266081816367004 -0.171852114824775 1.58103917318357
"5130" "YAL059C-A" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5131" "YAL063C-A" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5132" "YBL108W" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5133" "YDL163W" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5134" "YDR095C" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5135" "YMR324C" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5136" "YNL054W-A" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
"5137" "YNL130C-A" 0.209319173970981 0.266446633579769 1.99293822096765 1.57612891768382
