"" "gene.id" "p.value" "q.value" "log.fc" "test.stat....voomTTbl.t"
"4562" "YPR055W" 0.0273157062728383 0.0418695760161453 -0.221864430965991 -2.48097038042069
"4563" "YOR156C" 0.0380127796634782 0.056530939885991 0.260230058298124 2.30514771228126
"4564" "YIL119C" 0.0368564892664527 0.0549863518315013 -0.279306838804991 -2.3216986328958
"4565" "YNL219C" 0.0247472646339879 0.0383096557585302 -0.184365112137803 -2.53304355520224
"4566" "YMR001C-A" 0.183840866174125 0.235867218378334 -0.739353519217262 -1.40250962464876
"4567" "YMR113W" 0.0348210540718815 0.0522388038967331 -0.289436081864844 -2.3520696654123
"4568" "YNL099C" 0.0325677988202221 0.0491824884307232 -0.215478304122082 -2.38772827208797
"4569" "YFL012W" 0.237866384058132 0.294441226964674 0.743900982244977 1.23637465288945
"4570" "YGR051C" 0.180262089163827 0.231679242984732 0.798871211841652 1.41486502635686
"4571" "YMR204C" 0.0464344846352608 0.0677160941783049 0.326369315076854 2.19724749357018
"4572" "YPL249C-A" 0.251740461210778 0.309972914970998 -0.728196737963136 -1.19864912199198
"4573" "YLR049C" 0.0299053077861152 0.0454977961713409 -0.234813993090282 -2.43303360967826
"4574" "YFR026C" 0.0925736623914869 0.126883909357869 0.464645545723454 1.81331968545329
"4575" "YDR501W" 0.0407449103657653 0.0600750965996926 0.287723568870629 2.26786126009724
"4576" "YBL060W" 0.031871724370475 0.0482092071287047 0.210202100944928 2.3992208532847
"4577" "snR190" 0.218408240256346 0.272780967498476 -0.760230820227775 -1.29232792853278
"4578" "YJR131W" 0.0298891870078857 0.0454838477333306 0.206658200769329 2.4333195099328
"4579" "YBR253W" 0.0585280154255897 0.083545772837488 -0.356327929437453 -2.07076543402371
"4580" "YDR269C" 0.326104004790346 0.389941948334572 -0.847299006269258 -1.01990098052962
"4581" "YFR057W" 0.326104004790346 0.389941948334572 -0.847299006269258 -1.01990098052962
"4582" "YAL059C-A" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4583" "YAL063C-A" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4584" "YBL108W" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4585" "YDL163W" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4586" "YDR095C" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4587" "YMR324C" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4588" "YNL054W-A" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4589" "YNL130C-A" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4590" "YOL038C-A" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4591" "snR72" 0.376161034395658 0.441407262245094 0.7366149305777 0.915873887405848
"4592" "YMR105W-A" 0.317285464199383 0.380871531681957 -1.02313996494882 -1.03939418051345
"4593" "YHR001W" 0.0258913775459726 0.0398544451542948 0.176178035600879 2.50923369752895
"4594" "YAR029W" 0.287404008809877 0.349024879456881 -0.993645667475955 -1.1085716858777
"4595" "YJL204C" 0.036659644483086 0.0547301219097099 0.243348557652054 2.32456522309373
"4596" "YHL037C" 0.348917997347128 0.414043449781409 0.785803810104452 0.971180505836368
"4597" "YML064C" 0.0423238292297035 0.0621509519238429 -0.293231364432225 -2.2473771690834
"4598" "YJR079W" 0.246610722812654 0.304229181338937 0.646256757590262 1.21240331380759
"4599" "YOL072W" 0.0397861174089153 0.0588870543188063 0.240193473976646 2.2806692659136
"4600" "YIL161W" 0.0394932291319678 0.058519751977652 0.287166106624394 2.28464004492793
"4601" "YPR168W" 0.0504255943266077 0.072983238514307 0.273321141115488 2.15241364692625
"4602" "YIL143C" 0.0257216185102646 0.0396117769054027 0.177074013872014 2.51270163496505
"4603" "YDR188W" 0.0232317003857153 0.0361775253328611 -0.178335262435439 -2.56627514495551
"4604" "YHR176W" 0.0415068727058375 0.0610334819603481 -0.276442074597627 -2.25788412571276
"4605" "YOR385W" 0.0458658493659744 0.0670362793905729 0.532967140395206 2.20392722301472
"4606" "snR34" 0.25078277270388 0.308968154242709 0.982401373809341 1.2012002331911
"4607" "YOL008W" 0.0540004857791403 0.0776420171356343 0.321107597835833 2.11498726460167
"4608" "YDR092W" 0.0348139338133815 0.0522388038967331 0.214572004825128 2.35217884240999
"4609" "YER079C-A" 0.082071345453598 0.113872903914621 0.404325987397498 1.88197076459116
"4610" "YHR093W" 0.207134681166592 0.260541258256459 0.658316839901197 1.32659735775808
"4611" "YDR265W" 0.0398070578277904 0.0589047211738079 0.275923820417948 2.28038643037214
"4612" "YMR117C" 0.0586932167626655 0.0837267823945394 -0.34960856419578 -2.06921262226422
"4613" "YMR151W" 0.178781019408086 0.229871350032959 0.57547961982338 1.4200378274602
"4614" "YNR059W" 0.0432580512632787 0.0634516079292307 -0.264051577619389 -2.23559395844024
"4615" "snR161" 0.350623530556546 0.415841032795672 -0.822189341224238 -0.967630758903991
"4616" "YGL258W-A" 0.274123591818627 0.334449186437422 -0.656452930355991 -1.14105878896427
"4617" "YJL077C" 0.0492649542585839 0.0715090594097306 0.305840563894839 2.16509873615134
"4618" "YPR047W" 0.0358966690289896 0.0536768020086056 -0.233344787997428 -2.33581613279324
"4619" "RPM1" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4620" "YBR200W-A" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4621" "YDR524W-C" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4622" "YEL074W" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4623" "YJL077W-B" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4624" "YKL106C-A" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4625" "YLR154C-H" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4626" "YLR159W" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4627" "YLR280C" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4628" "YML007C-A" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4629" "YNR077C" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4630" "YOR293C-A" 0.407073013732387 0.472594792517707 0.70298776212998 0.856364765514917
"4631" "YJR031C" 0.0274959033118822 0.0421063200997971 -0.184852235502501 -2.47749623030727
"4632" "Q0065" 0.37137131859498 0.436958681575392 0.719251418055817 0.925390413986213
"4633" "YBR027C" 0.37137131859498 0.436958681575392 0.719251418055817 0.925390413986213
"4634" "YNL260C" 0.0549527868819835 0.0788649276547618 0.315600656877029 2.10540705320236
"4635" "YJL169W" 0.121779696964306 0.162588321947038 -0.509203238120586 -1.65360205726873
"4636" "YCL067C" 0.0447257623855511 0.0654666476107694 0.326861046712013 2.21755743809217
"4637" "YGL047W" 0.0471403620419487 0.0686842424228126 0.322233543837074 2.18906158428148
"4638" "YIL102C" 0.353631723679656 0.418574043117842 0.82613342864644 0.961399444000055
"4639" "YAL014C" 0.0384563537022607 0.0571127050897139 -0.232931985445995 -2.29892491528077
"4640" "YJL092W" 0.0269838244261825 0.0413996668377312 0.168457729249586 2.48742704732558
"4641" "YDR517W" 0.0274064427229383 0.0419889808649794 0.174451153631636 2.47921826096331
"4642" "YIL139C" 0.0481078767544354 0.0699848187074753 0.274590578165396 2.17802632394571
"4643" "YDL086W" 0.0301550192750809 0.0458031428134616 0.207042709194486 2.42862376030899
"4644" "YFR004W" 0.024571032853362 0.0380728794236603 0.166576707649649 2.53680516593472
"4645" "YJR068W" 0.0322015407171064 0.048674325178214 -0.185143633208462 -2.39374582567145
"4646" "YOL023W" 0.033174865636055 0.049983871716046 -0.202636306831843 -2.37789512209311
"4647" "YKL083W" 0.101140367339315 0.137416465863717 -0.45056415319693 -1.7623135498997
"4648" "YDR206W" 0.0259306699137353 0.039887129827155 -0.207981540050572 -2.50843413317724
"4649" "YOL123W" 0.0248415014648371 0.0384282578819968 -0.190790757348063 -2.53104269726695
"4650" "YDR477W" 0.0259309023471248 0.039887129827155 0.190784806656918 2.50842940684107
"4651" "YLR209C" 0.0327092994192739 0.0493733818183871 -0.189685419723995 -2.38542073203232
"4652" "YPL210C" 0.025835374236607 0.0397775990246841 -0.169269927230345 -2.51037533778926
"4653" "YJL064W" 0.224874910438386 0.280044453500287 -0.702063933452478 -1.27330725715696
"4654" "YML006C" 0.0340921326481136 0.0513068166054656 -0.234253561886877 -2.36335826374219
"4655" "YHR145C" 0.335387047319064 0.399896162862624 0.960955321917629 0.999790064669287
"4656" "YPL038W-A" 0.351744418796225 0.416868113725526 0.8211721646403 0.965304495034232
"4657" "YIL066W-A" 0.140689996814782 0.185227200475408 -0.515139561571309 -1.56732140809241
"4658" "YDR428C" 0.0462438136945016 0.067468115341086 0.258086057301819 2.19947869531109
"4659" "YKR044W" 0.0399046254106809 0.0590039467430495 -0.243248300582715 -2.27907046903563
"4660" "YER157W" 0.0317215910472806 0.0480077727753845 -0.246833776922212 -2.40173105438036
"4661" "YLR424W" 0.039728833063778 0.0588422064530758 0.269665851048193 2.28144370740957
"4662" "YMR112C" 0.0660481543519174 0.0933636615752471 0.317605488796321 2.0038717743215
"4663" "YPR039W" 0.356710277133998 0.421455415028105 0.779771273624147 0.955061001375928
"4664" "YDR415C" 0.037179841191988 0.0554182094048725 -0.219934297601123 -2.3170211575049
"4665" "YIR018C-A" 0.278755650757888 0.339593941761286 0.616464902950434 1.12959468076003
"4666" "YLL025W" 0.157289759779263 0.205387147400388 0.533872526695672 1.49944330100502
"4667" "YDR431W" 0.195791117148092 0.248494599503024 -0.86238199521789 -1.36264046162831
"4668" "YML117W" 0.0262461689766125 0.0403625852009871 0.166449103543441 2.50205600271138
"4669" "YLR410W-A" 0.16436995491244 0.213312486617175 0.531819456269488 1.4723288327969
"4670" "YNL053W" 0.0405171664163513 0.0597797254613825 -0.326015701377311 -2.27087756667907
"4671" "YML002W" 0.035923728290901 0.0536923741398602 0.208049041412929 2.33541324375973
"4672" "YKR098C" 0.0459607306493503 0.0671449530835305 0.257992618528107 2.20280727138716
"4673" "YLR317W" 0.247523748815207 0.305297957154805 -0.630715382163903 -1.2099390095295
"4674" "YDL242W" 0.186675934979028 0.238942274825435 -0.795116569005354 -1.39286220848177
"4675" "YPL180W" 0.0302371504370666 0.0459172326275046 0.178425017048633 2.42718098417596
"4676" "YPL025C" 0.218647546357258 0.273027724426261 0.600292348416283 1.29161606667752
"4677" "YER044C-A" 0.120454624945933 0.160983484452766 0.440913096258287 1.66007492948659
"4678" "YNL185C" 0.045539345737822 0.0666186046102038 -0.283416282262689 -2.20779787885016
"4679" "YAR047C" 0.412112655634618 0.478021452688239 0.720117859554797 0.84695412577344
"4680" "YDR034C-A" 0.412112655634618 0.478021452688239 0.720117859554797 0.84695412577344
"4681" "YLR245C" 0.0717612505936098 0.100678125966844 -0.330980478332942 -1.95758499091798
"4682" "YIR013C" 0.325005264859268 0.388912464369733 -0.694952569827965 -1.02230862414508
"4683" "YNL266W" 0.224485185494298 0.279623397468335 0.837370376366645 1.27444110654096
"4684" "YGR024C" 0.033426934681398 0.0503520623268951 -0.229670693503277 -2.37386251106088
"4685" "YIL030W-A" 0.16020981477823 0.208617159291239 0.621032824000441 1.48813830777338
"4686" "YBR092C" 0.0635294456997273 0.0899977552550056 0.356233170174932 2.02545672822627
"4687" "YLR011W" 0.0784533713135772 0.109200415985835 0.366303734706353 1.90746827146082
"4688" "YJL215C" 0.259717445761839 0.319014556923386 -0.590997403621995 -1.17768770626009
"4689" "YEL050W-A" 0.134603907660261 0.178002580132086 -0.524045772974289 -1.59393433254022
"4690" "YOL024W" 0.2369089685369 0.293478218551108 0.551419151482061 1.23904116526972
"4691" "YBL071C" 0.122489780400169 0.163402965615396 -0.417416617937366 -1.65015860796553
"4692" "YPR203W" 0.124633615632743 0.166025883418734 0.525234206143365 1.63986691268921
"4693" "YAL031W-A" 0.204115860026234 0.257387424111724 -0.61873527099729 -1.33602940297812
"4694" "YGL126W" 0.037764292837837 0.0562253080894697 -0.224485579749469 -2.30866382523508
"4695" "YDR526C" 0.174378381600414 0.224696350685426 -0.625552295623948 -1.43562766663794
"4696" "YOR257W" 0.0465323596509219 0.0678437033288012 0.248005797383958 2.19610551339937
"4697" "YOR069W" 0.0322834554877542 0.0487756041110596 0.185044786341069 2.39239432707592
"4698" "YOL086W-A" 0.0667209158058668 0.0941795358493556 0.332716357794004 1.99823446932427
"4699" "YAL042C-A" 0.105020666456986 0.14218650661457 -0.443600334039924 -1.74046587974862
"4700" "YBR134W" 0.185412058268471 0.23760346428841 -0.524016001752305 -1.39714798677982
"4701" "YML101C-A" 0.342893944297315 0.407856760653279 -0.67808303787145 -0.98381797496227
"4702" "YGL204C" 0.101613140254998 0.137972844239974 -0.380470882935576 -1.75961223783546
"4703" "YBR194W" 0.105275389359684 0.142501882307273 0.407745049374916 1.73905685501862
"4704" "YPR158C-C" 0.474118119040046 0.539704321343307 -0.600683237507622 -0.736830436363099
"4705" "snR6" 0.474118119040046 0.539704321343307 -0.600683237507622 -0.736830436363099
"4706" "YJR088C" 0.0356794076710644 0.0534129713922433 -0.206489876681892 -2.33906147209891
"4707" "YGR266W" 0.0306225890369385 0.0464378714602809 0.212333041621683 2.42045982710816
"4708" "YDR544C" 0.392310931081969 0.458139612841528 0.74322475281584 0.884386631582408
"4709" "YML012C-A" 0.335697838304252 0.400170418765747 0.802466999225981 0.999123746921199
"4710" "YKL173W" 0.0314211723659768 0.0475827105597732 0.167248847841822 2.40678827837542
"4711" "YOR382W" 0.067255836165287 0.094845371889051 0.87200823232131 1.99378931925212
"4712" "YPR096C" 0.345723801508653 0.410550936552842 0.691472621517872 0.977861891053749
"4713" "YGR247W" 0.0566988227088986 0.0811471665197144 0.278398975897736 2.08823587920037
"4714" "YCR051W" 0.031128292970689 0.0471501024807242 0.22852661000304 2.41176329137611
"4715" "YGL179C" 0.0622991999066931 0.0883506104031187 -0.299813559061143 -2.03628782312685
"4716" "YPR072W" 0.0299242577080504 0.0455160413685343 -0.1662570169958 -2.43269772361805
"4717" "YPR116W" 0.117282462706332 0.157354772564566 -0.444788175288521 -1.67582721346018
"4718" "YPL136W" 0.284240709660745 0.345504036157672 0.717634660288246 1.11620503135491
"4719" "YFL012W-A" 0.241795994221807 0.298740206647604 0.836704359076802 1.22551800924625
"4720" "YMR066W" 0.0382771436120867 0.0568723764502093 0.192080054159694 2.30143078007066
"4721" "YKL108W" 0.0460730942464507 0.0672790586072055 0.279459361825525 2.20148376830879
"4722" "YOL085W-A" 0.313850323737756 0.377914378408319 -0.646475126329646 -1.04709470824206
"4723" "YPR038W" 0.0976688713721359 0.133225553902526 0.358237789622928 1.78250023226634
"4724" "snR189" 0.382455840622759 0.448311433319134 -0.769545832085586 -0.903493070899304
"4725" "YNL311C" 0.0358477231290658 0.0536267881901244 -0.230987055184432 -2.33654562891381
"4726" "YML086C" 0.028852464488089 0.0440599492719604 0.183013094425529 2.45202327911969
"4727" "YPR107C" 0.0586821132967386 0.0837267823945394 0.318323512241305 2.06931686244776
"4728" "YHL020C" 0.0301319309809448 0.045778702386749 0.191269545720784 2.42903002393777
"4729" "YLR032W" 0.0341889077849095 0.0514287962126645 0.210544033425144 2.36184637361435
"4730" "YLR456W" 0.0719278802877173 0.100877206239595 0.349276177791461 1.95628629472341
"4731" "YGR147C" 0.0326074193748589 0.0492309572006293 -0.219827180116118 -2.38708119130482
"4732" "YPR183W" 0.0306739081136658 0.0465049146882043 -0.165826604974105 -2.419571057416
"4733" "YHL019C" 0.0476151814986663 0.0693143118300567 0.232437326752384 2.18361963558746
"4734" "YIL144W" 0.0370612524785735 0.0552540368538806 0.24696655438213 2.31873211267185
"4735" "YPR080W" 0.0295494721462709 0.045029733701585 -0.175058593981827 -2.43937893773932
"4736" "YKR037C" 0.0459328635782521 0.0671192301829183 0.214268767639965 2.20313598096478
"4737" "YOR381W-A" 0.462394407599904 0.528012605082662 -0.629521713116058 -0.756920080491415
"4738" "YDR426C" 0.208519582952712 0.262031331478418 0.684585308243191 1.32230759009853
"4739" "YDL114W-A" 0.463886002290354 0.529438629969208 -0.609811367026252 -0.754346704123626
"4740" "YHR074W" 0.0290609859304949 0.044368020993535 0.185315803494317 2.44821007101095
"4741" "YCR001W" 0.252204598280867 0.310485977033013 0.68511007032623 1.19741546196671
"4742" "YIL170W" 0.0977734500605456 0.133302190228487 0.354390265041762 1.7818828404469
"4743" "YJL046W" 0.0400679494737796 0.0591836815212161 -0.211917198028086 -2.27687440058416
"4744" "YDR078C" 0.0552045486003864 0.0791644359806505 0.308813280871521 2.10290012320446
"4745" "YGL235W" 0.294513292293829 0.356929595810713 0.630119722927549 1.09164427100767
"4746" "YOL165C" 0.368772122434674 0.434451148022265 -0.904943890970107 -0.930590279365963
"4747" "YLR154W-E" 0.0946268228940365 0.129372763923257 -0.374827012485576 -1.80072260234957
"4748" "YHR215W" 0.0539311308837925 0.0775763980302926 0.249608862122003 2.1156911063091
"4749" "YAL045C" 0.201592052541285 0.254695868622072 0.633735646484327 1.3440021685894
"4750" "YPL101W" 0.0356149811091583 0.0533287265772748 -0.186902738730411 -2.34002745561157
"4751" "YPL062W" 0.344646590454494 0.409420373116634 0.7771615843897 0.980125019093541
"4752" "YLL004W" 0.0474115868922354 0.0690332965610959 -0.302809247688749 -2.18594679241394
"4753" "YDR114C" 0.432018785242619 0.498108370295596 0.643484271793117 0.810506650218965
"4754" "YAL013W" 0.0346988676148017 0.0521120275335245 0.174947298417026 2.35394613958611
"4755" "YLR013W" 0.512807040289495 0.577415431596192 0.572684501504399 0.672594895602791
"4756" "YDR098C-A" 0.479011309358003 0.544516418039975 -0.595894544668339 -0.728535991331754
"4757" "YHR056W-A" 0.479011309358003 0.544516418039975 -0.595894544668339 -0.728535991331754
"4758" "YER038C" 0.0619792950954067 0.0879350571490242 0.274397630129732 2.0391365778358
"4759" "YBR265W" 0.0355967194823474 0.0533135849023619 0.19828811722183 2.34030156466049
"4760" "YLR451W" 0.0348021434190138 0.0522388038967331 -0.191294485310804 -2.35235967470923
"4761" "YOR366W" 0.419375973406906 0.484984553301746 -0.558306275135652 -0.833524206079281
"4762" "YLR111W" 0.382835049826858 0.448595181079582 -0.739652744120099 -0.902751709348016
"4763" "YBR076C-A" 0.162058005748602 0.210604583553309 0.486174623736429 1.48107258773147
"4764" "YNL063W" 0.0588373148288806 0.0838983247738126 0.265774725126682 2.06786147238105
"4765" "YGL072C" 0.189055485598246 0.241515521730858 0.505215887550645 1.3848577054241
"4766" "YKR073C" 0.305663987269334 0.369144139692816 0.621953303464606 1.06569920843909
"4767" "YOR274W" 0.0427280844688338 0.0627164300190959 0.221991584467506 2.24224856306293
"4768" "YDR537C" 0.208019617653166 0.261453283129109 -0.557278572527948 -1.32385357726149
"4769" "YBL034C" 0.0358507807996825 0.0536267881901244 0.185399367013917 2.33650002926962
"4770" "YGL249W" 0.0600072445849361 0.0854336004515021 0.297283471602846 2.05700351484704
"4771" "YKR020W" 0.0543799225677671 0.0781017460896449 0.243770525290613 2.11115141316994
"4772" "YCL041C" 0.122488756912737 0.163402965615396 -0.499324357790852 -1.65016355868136
"4773" "YLR236C" 0.235326662629882 0.291628533230666 0.585854588936237 1.24346677195091
"4774" "YBR236C" 0.035389145855664 0.0530512814362406 -0.182613354562645 -2.34342670225235
"4775" "YHL005C" 0.463294571212654 0.528855886385131 0.59949517723052 0.755366454430576
"4776" "YKL195W" 0.0295127310896077 0.0449842233896117 0.163882677048553 2.44003827724559
"4777" "YGL002W" 0.0496900462172586 0.0720621330865231 0.237821593685915 2.16042062148797
"4778" "snR85" 0.495384188231272 0.560498678555687 -0.645621184815928 -0.701150328779215
"4779" "YGL118C" 0.475893129940258 0.541442235838116 0.665851327267466 0.733815587217362
"4780" "YDR024W" 0.547458220379439 0.610150073537271 0.506132109455764 0.617424141549318
"4781" "YBR012W-A" 0.572639640038585 0.634305540997701 -0.500804568395714 -0.578538243503371
"4782" "YHL046C" 0.572639640038585 0.634305540997701 -0.500804568395714 -0.578538243503371
"4783" "YAL034W-A" 0.0693707022244656 0.0975753889383905 0.266869505810556 1.97652675827442
"4784" "YPL261C" 0.510741102270118 0.575386308085262 -0.533503329655494 -0.675950801178576
"4785" "YEL018C-A" 0.336226121231888 0.400581184683848 0.555100196016233 0.997992155974709
"4786" "YHR168W" 0.0499353854831161 0.0723537744918152 -0.212986666129105 -2.15773768179564
"4787" "YOL161C" 0.517335914507331 0.581214417432072 -0.556102280869981 -0.66526560182585
"4788" "YPL257W-A" 0.517335914507331 0.581214417432072 -0.556102280869981 -0.66526560182585
"4789" "YGR132C" 0.030518292600871 0.0463119160739731 0.201398863139297 2.42227048708596
"4790" "YOR287C" 0.0558522573732958 0.0800581655863499 -0.362813675175115 -2.09649903711866
"4791" "YMR064W" 0.03779576016386 0.0562593544919163 0.200635833309413 2.30821734834389
"4792" "YGR073C" 0.196331314027312 0.249059425318339 0.70609534673727 1.36088591816123
"4793" "YNL119W" 0.0466476634115307 0.0679966608819594 -0.202847450977971 -2.19476306778212
"4794" "YHR131W-A" 0.215575856195657 0.269655306162904 0.541951296129714 1.3008013224878
"4795" "YOR149C" 0.0457530559694117 0.0669013169762833 -0.227613083850345 -2.20526143857583
"4796" "YNL171C" 0.177915295803686 0.228938211083343 0.47203711647704 1.42307796026386
"4797" "YCL014W" 0.0336173667602597 0.0506272590574629 -0.193982342544946 -2.37083515511523
"4798" "YPL265W" 0.0409562758451119 0.0603459361663789 -0.429020245144073 -2.26507609446531
"4799" "YER159C-A" 0.529193125262164 0.593211347749328 -0.514098842104016 -0.646249904763663
"4800" "YJL182C" 0.444215593809484 0.509745380582643 0.666936526782126 0.788710651140523
"4801" "YBR028C" 0.0386054896284569 0.0572951708596563 -0.222858895031525 -2.29684799383719
"4802" "YJR116W" 0.0612854235048842 0.0870638958890234 0.242867805489964 2.04536244633557
"4803" "YLR455W" 0.0445079406730856 0.0651680724895537 -0.221957943606246 -2.2201987040695
"4804" "YDR053W" 0.363324353197597 0.428960100815499 0.545259611497337 0.94157217459774
"4805" "YHR213W-B" 0.221612568881458 0.276519058863723 0.526632859766623 1.28284742230654
"4806" "snR8" 0.235640844743519 0.291962576953049 -0.49532498677069 -1.24258615909606
"4807" "YER187W" 0.209173608016965 0.262802716275588 0.680640631864461 1.32028974238904
"4808" "RUF21" 0.415708537620292 0.481439385687072 0.76245589913929 0.84028597470623
"4809" "YBL071W-A" 0.119587262921053 0.160020428314488 -0.381809676846849 -1.66434568378909
"4810" "YOR057W" 0.0401968532386789 0.0593606803357646 0.186092542268855 2.27514711936146
"4811" "YIR002C" 0.0348232075502374 0.0522388038967331 0.195644909909711 2.35203664968687
"4812" "YNL326C" 0.0520587893279924 0.0750978169313619 0.220359877893752 2.13501821552083
"4813" "YOR378W" 0.0673777659701689 0.094935460903908 0.247664446212776 1.99278063488374
"4814" "YER190W" 0.0888430079864106 0.122385967203011 0.364773042443657 1.83686395814082
"4815" "YBR124W" 0.187748719224343 0.240080555349032 -0.638802634160155 -1.38924315620943
"4816" "YLR202C" 0.384453099731825 0.45008807774617 0.820391160558315 0.899594021846396
"4817" "YGL132W" 0.268467616265451 0.32828320478665 0.544306973231083 1.15525926175383
"4818" "YFR013W" 0.0373553071942499 0.0556670659828662 -0.169666165135766 -2.31449907436123
"4819" "YGR069W" 0.51579319643588 0.580178660777773 0.617836503646308 0.667758062012389
"4820" "YAL068C" 0.471545107174564 0.537149241012711 -0.516586469111566 -0.741213016809373
"4821" "YCR104W" 0.601539364085721 0.661278864031051 0.47903972981584 0.535010066143533
"4822" "YGR213C" 0.0942524612602067 0.128914823659685 0.362540108064511 1.80300113299507
"4823" "YFL065C" 0.338953751000979 0.403536931582968 0.559053915756924 0.992169752173647
"4824" "YNL163C" 0.034199759460522 0.0514332934231575 -0.210006041520356 -2.36167709530618
"4825" "YBR113W" 0.0775244149572742 0.108045317991156 -0.358007111967096 -1.91418701074426
"4826" "YDL094C" 0.210936778312092 0.264662141104279 -0.537681441312187 -1.3148751722407
"4827" "YOR390W" 0.0689987973312498 0.0970940271329396 -0.301993777478165 -1.97952714860758
"4828" "RDN5-2" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4829" "YCL076W" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4830" "YDR542W" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4831" "YGR121W-A" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4832" "YIL175W" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4833" "YJR120W" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4834" "snR39" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4835" "snR77" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4836" "tM(CAU)O2" 0.674776566363885 0.728086474872594 -0.330955939169927 -0.429091412331927
"4837" "YCR039C" 0.567251996941548 0.629189990503833 -0.524537591401936 -0.586779206320835
"4838" "YDL053C" 0.0473191716206994 0.0689140740744915 0.199011211875702 2.18700622405236
"4839" "YIR017C" 0.196940534018003 0.24973540871211 0.54822069243029 1.35891191993159
"4840" "YDR388W" 0.0330725285887427 0.0498411614898767 0.155493231148446 2.37954066183821
"4841" "YHR059W" 0.0674621199675684 0.0950338477234782 -0.248483508295328 -1.99208378255609
"4842" "YDR146C" 0.0368195967511331 0.0549563773547599 -0.182125574877213 -2.32223477855267
"4843" "YKL105C" 0.0359175218880357 0.0536923741398602 0.156902059908816 2.33550562623594
"4844" "YNL276C" 0.189826941188113 0.242311775463928 -0.438719939711529 -1.3822804333566
"4845" "YDL159W" 0.0509309193367477 0.0736331655913819 0.26701807267039 2.14697582250298
"4846" "YMR226C" 0.0324682116727564 0.049043417400871 -0.153605609459126 -2.38935804866187
"4847" "YGL217C" 0.314470625172935 0.378521955819934 -0.487466003665137 -1.045699624039
"4848" "YHL009W-A" 0.454161477664994 0.520063782055731 0.470107841660929 0.77121814396398
"4849" "YOR381W" 0.0637842343919049 0.090280497921212 -0.412024908889356 -2.02323775442047
"4850" "snR45" 0.432694224912788 0.498623501740261 0.572970432492236 0.809289336417355
"4851" "YNL083W" 0.0448620196718099 0.0656424362990339 0.208736674692174 2.21591135140813
"4852" "snR7-L" 0.364126107204062 0.429674060845775 -0.517971777385447 -0.939948784289798
"4853" "YJR162C" 0.585460973886444 0.646537084936718 0.503167572508245 0.559089870845561
"4854" "YBL109W" 0.426604058990176 0.492733713614713 0.489716308923494 0.820310244578928
"4855" "YNL103W-A" 0.588720729327247 0.649479091274679 0.449524119718121 0.554180744967549
"4856" "YDR221W" 0.0364794829148302 0.0544860221983605 0.164635319474257 2.32720170138867
"4857" "YOR329W-A" 0.647390203803219 0.704227920399178 0.428646127239541 0.468039025868551
"4858" "YIL062C" 0.0458634562030339 0.0670362793905729 0.247622967666462 2.20395549935211
"4859" "YCR102W-A" 0.501686064749472 0.566257804622334 -0.574288059720998 -0.690754383973383
"4860" "YKL140W" 0.0417603530165674 0.061378618160949 0.202698294234349 2.25460336338596
"4861" "YNL120C" 0.44101277332614 0.506919873090391 0.551861819710236 0.794396615432823
"4862" "YLR158C" 0.458009228060881 0.52382803670879 0.664380849461182 0.764515749327428
"4863" "YAR023C" 0.131487953915049 0.174340128599969 0.362940065044241 1.60796348792824
"4864" "RUF23" 0.748598125428606 0.793089706324525 -0.26440354712129 -0.327266448023634
"4865" "YAL065C" 0.748598125428606 0.793089706324525 -0.26440354712129 -0.327266448023634
